"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Date
Myanmar,"142,644",,"3,206 ",,"131,903",,"7,535",,"2,608",59,"2,559,883","46,797","54,702,094 ",2021-04-21
Albania,"129,842",,"2,353 ",,"102,601",,"24,888",18,"45,158",818,"608,285","211,557","2,875,272 ",2021-04-21
Algeria,"119,992",,"3,165 ",,"83,636",,"33,191",19,"2,697",71,"230,861","5,190","44,482,821 ",2021-04-21
Estonia,"118,317",,"1,104 ",,"103,586",,"13,627",52,"89,144",832,"1,239,887","934,177","1,327,251 ",2021-04-21
S. Korea,"115,926",+731,"1,806 ",+4,"105,877",+650,"8,243",116,"2,260",35,"8,497,594","165,630","51,304,613 ",2021-04-21
Latvia,"112,224",,"2,071 ",,"102,290",,"7,863",78,"60,032","1,108","2,143,828","1,146,805","1,869,392 ",2021-04-21
Norway,"108,342",,709 ,,"88,952",,"18,681",47,"19,860",130,"5,009,274","918,257","5,455,197 ",2021-04-21
Sri Lanka,"97,472",,620 ,,"93,547",,"3,305",,"4,537",29,"2,374,627","110,524","21,485,260 ",2021-04-21
Montenegro,"95,894",,"1,441 ",,"91,403",,"3,050",69,"152,666","2,294","363,212","578,243","628,130 ",2021-04-21
Cuba,"95,754",,538 ,,"90,067",,"5,149",59,"8,458",48,"3,407,708","301,006","11,321,062 ",2021-04-21
Kyrgyzstan,"92,320",,"1,557 ",,"87,229",,"3,534",25,"13,966",236,"940,464","142,276","6,610,130 ",2021-04-21
Ghana,"91,709",,771 ,,"89,604",,"1,334",9,"2,903",24,"1,047,048","33,145","31,589,851 ",2021-04-21
Zambia,"91,042",,"1,236 ",,"88,900",,906,43,"4,844",66,"1,355,385","72,122","18,793,052 ",2021-04-21
Uzbekistan,"87,225",,639 ,,"84,533",,"2,053",23,"2,576",19,"1,377,915","40,698","33,856,766 ",2021-04-21
Finland,"84,501",,893 ,,"46,000",,"37,608",36,"15,232",161,"4,300,110","775,126","5,547,630 ",2021-04-21
Mozambique,"69,309",,802 ,,"62,323",,"6,184",43,"2,169",25,"505,597","15,824","31,951,225 ",2021-04-21
El Salvador,"67,851",,"2,082 ",,"63,982",,"1,787",60,"10,419",320,"892,504","137,046","6,512,447 ",2021-04-21
Luxembourg,"65,319",,786 ,,"61,594",,"2,939",30,"103,009","1,240","2,579,916","4,068,569","634,109 ",2021-04-21
Cameroon,"64,809",,939 ,,"57,821",,"6,049",385,"2,394",35,"1,257,949","46,467","27,071,599 ",2021-04-21
Singapore,"60,865",,30 ,,"60,540",,295,1,"10,339",5,"9,278,789","1,576,096","5,887,197 ",2021-04-21
Afghanistan,"58,214",,"2,557 ",,"52,272",,"3,385","1,124","1,469",65,"384,922","9,714","39,626,561 ",2021-04-21
Cyprus,"58,022",,295 ,,"39,061",,"18,666",68,"47,778",243,"4,455,645","3,669,006","1,214,401 ",2021-04-21
Namibia,"46,875",,608 ,,"44,953",,"1,314",33,"18,185",236,"373,669","144,967","2,577,618 ",2021-04-21
Ivory Coast,"45,614",,275 ,,"45,199",,140,,"1,696",10,"573,182","21,309","26,898,002 ",2021-04-21
Thailand,"45,185",,108 ,,"28,958",,"16,119",1,646,2,"8,124,896","116,169","69,940,535 ",2021-04-21
Botswana,"44,702",,684 ,,"39,733",,"4,285",1,"18,708",286,"976,728","408,762","2,389,478 ",2021-04-21
Jamaica,"44,254",,738 ,,"19,962",,"23,554",29,"14,893",248,"317,507","106,850","2,971,533 ",2021-04-21
Uganda,"41,422",,341 ,,"40,898",,183,24,883,7,"991,038","21,137","46,887,088 ",2021-04-21
Senegal,"39,836",,"1,095 ",,"38,600",,141,17,"2,330",64,"466,228","27,273","17,094,772 ",2021-04-21
Zimbabwe,"37,875",,"1,554 ",,"35,058",,"1,263",12,"2,519",103,"402,475","26,768","15,035,793 ",2021-04-21
Malawi,"33,968",,"1,142 ",,"31,810",,"1,016",15,"1,740",58,"227,956","11,676","19,523,091 ",2021-04-21
Madagascar,"33,202",,563 ,,"26,291",,"6,348",319,"1,175",20,"169,863","6,011","28,257,209 ",2021-04-21
Sudan,"32,546",,"2,287 ",,"26,248",,"4,011",,729,51,"232,965","5,216","44,664,346 ",2021-04-21
Malta,"30,039",,411 ,,"29,065",,563,,"67,887",929,"849,165","1,919,073","442,487 ",2021-04-21
Australia,"29,574",+15,910 ,,"26,454",,"2,210",,"1,149",35,"16,443,963","638,934","25,736,547 ",2021-04-21
DRC,"29,084",,748 ,,"26,108",,"2,228",,317,8,"145,261","1,584","91,722,743 ",2021-04-21
Maldives,"26,667",,71 ,,"23,803",,"2,793",68,"48,650",130,"692,619","1,263,578","548,141 ",2021-04-21
Mongolia,"25,364","+1,169",56 ,+5,"13,346",+486,"11,962",88,"7,639",17,"2,591,926","780,596","3,320,445 ",2021-04-21
Angola,"24,661",,565 ,,"22,647",,"1,449",23,732,17,"445,121","13,217","33,677,562 ",2021-04-21
Rwanda,"24,005",,327 ,,"22,560",,"1,118",6,"1,818",25,"1,264,616","95,749","13,207,678 ",2021-04-21
Gabon,"22,032",,136 ,,"18,706",,"3,190",34,"9,716",60,"693,064","305,646","2,267,541 ",2021-04-21
Guinea,"21,633",,139 ,,"18,991",,"2,503",24,"1,612",10,"421,175","31,394","13,415,948 ",2021-04-21
Syria,"21,433",,"1,468 ",,"15,088",,"4,877",,"1,201",82,"103,566","5,806","17,838,986 ",2021-04-21
Cabo Verde,"20,781",,194 ,,"18,350",,"2,237",23,"37,055",346,"142,081","253,346","560,819 ",2021-04-21
Mayotte,"19,849",,169 ,,"2,964",,"16,716",7,"71,385",608,"165,683","595,866","278,054 ",2021-04-21
Réunion,"19,343",,141 ,,"17,653",,"1,549",36,"21,482",157,"100,098","111,167","900,431 ",2021-04-21
French Polynesia,"18,720",,141 ,,"4,842",,"13,737",4,"66,334",500,"26,355","93,388","282,210 ",2021-04-21
Eswatini,"18,417",,671 ,,"17,718",,28,3,"15,744",574,"178,676","152,744","1,169,777 ",2021-04-21
French Guiana,"18,261",,96 ,,"9,995",,"8,170",13,"59,904",315,"203,343","667,050","304,839 ",2021-04-21
Mauritania,"18,156",,454 ,,"17,519",,183,14,"3,825",96,"223,135","47,007","4,746,840 ",2021-04-21
Somalia,"13,324",,678 ,,"5,518",,"7,128",,820,42,"106,063","6,529","16,245,562 ",2021-04-21
Tajikistan,"13,308",,90 ,,"13,218",,0,,"1,371",9,,,"9,708,257 ",2021-04-21
Mali,"13,246",,444 ,,"7,613",,"5,189",,639,21,"247,184","11,933","20,714,145 ",2021-04-21
Burkina Faso,"13,167",,155 ,,"12,812",,200,,616,7,"177,733","8,321","21,358,829 ",2021-04-21
Haiti,"12,918",,251 ,,"11,791",,876,,"1,122",22,"60,085","5,219","11,513,691 ",2021-04-21
Andorra,"12,874",,123 ,,"12,285",,466,29,"166,408","1,590","193,595","2,502,391","77,364 ",2021-04-21
Guadeloupe,"12,717",,176 ,,"2,242",,"10,299",13,"31,778",440,"164,128","410,136","400,179 ",2021-04-21
Togo,"12,610",,121 ,,"10,350",,"2,139",,"1,495",14,"301,831","35,791","8,433,191 ",2021-04-21
Belize,"12,568",,318 ,,"12,161",,89,1,"31,156",788,"111,668","276,826","403,387 ",2021-04-21
Guyana,"11,972",,273 ,,"10,297",,"1,402",13,"15,162",346,"108,883","137,897","789,595 ",2021-04-21
Curaçao,"11,903",,90 ,,"9,457",,"2,356",22,"72,301",547,"90,143","547,546","164,631 ",2021-04-21
Hong Kong,"11,704",,209 ,,"11,286",,209,3,"1,551",28,"11,193,673","1,483,451","7,545,696 ",2021-04-21
Lesotho,"10,720",,316 ,,"5,868",,"4,536",,"4,973",147,"73,762","34,215","2,155,852 ",2021-04-21
Martinique,"10,611",,68 ,,98,,"10,445",24,"28,294",181,"149,454","398,511","375,031 ",2021-04-21
Djibouti,"10,557",,123 ,,"9,607",,827,,"10,563",123,"144,891","144,967","999,479 ",2021-04-21
South Sudan,"10,478",,114 ,,"10,215",,149,,927,10,"144,419","12,782","11,298,696 ",2021-04-21
Aruba,"10,399",,94 ,,"9,932",,373,14,"97,069",877,"141,669","1,322,403","107,130 ",2021-04-21
Congo,"10,084",,139 ,,"8,208",,"1,737",,"1,792",25,"92,500","16,441","5,626,162 ",2021-04-21
Papua New Guinea,"9,952",,91 ,,"7,364",,"2,497",,"1,096",10,"73,276","8,068","9,082,198 ",2021-04-21
Bahamas,"9,791",,194 ,,"9,059",,538,3,"24,709",490,"82,548","208,322","396,252 ",2021-04-21
Suriname,"9,687",,188 ,,"8,900",,599,19,"16,395",318,"47,668","80,678","590,841 ",2021-04-21
Trinidad and Tobago,"9,135",,157 ,,"7,996",,982,8,"6,510",112,"122,901","87,591","1,403,124 ",2021-04-21
Benin,"7,720",,97 ,,"7,510",,113,35,624,8,"581,843","47,015","12,375,703 ",2021-04-21
Equatorial Guinea,"7,505",,106 ,,"7,016",,383,11,"5,213",74,"116,266","80,766","1,439,535 ",2021-04-21
Cambodia,"7,444",,49 ,,"2,555",,"4,840",,440,3,"811,284","47,994","16,903,887 ",2021-04-21
Nicaragua,"6,835",,181 ,,"4,225",,"2,429",,"1,022",27,,,"6,687,591 ",2021-04-21
Iceland,"6,350",,29 ,,"6,208",,113,3,"18,512",85,"577,345","1,683,133","343,018 ",2021-04-21
CAR,"5,929",,79 ,,"5,112",,738,2,"1,211",16,"40,907","8,354","4,896,784 ",2021-04-21
Yemen,"5,918",,"1,138 ",,"2,281",,"2,499",23,195,37,"22,934",756,"30,349,225 ",2021-04-21
Gambia,"5,784",,170 ,,"5,225",,389,3,"2,341",69,"61,900","25,055","2,470,613 ",2021-04-21
Niger,"5,140",,191 ,,"4,795",,154,23,206,8,"96,087","3,859","24,900,476 ",2021-04-21
San Marino,"5,040",,88 ,,"4,755",,197,5,"148,288","2,589","58,537","1,722,284","33,988 ",2021-04-21
Seychelles,"5,012",,25 ,,"4,535",,452,,"50,711",253,"21,504","217,575","98,835 ",2021-04-21
Chad,"4,723",,169 ,,"4,353",,201,,281,10,"110,863","6,599","16,800,273 ",2021-04-21
Saint Lucia,"4,419",,69 ,,"4,265",,85,1,"23,977",374,"38,924","211,199","184,300 ",2021-04-21
Gibraltar,"4,291",,94 ,,"4,181",,16,1,"127,394","2,791","226,510","6,724,757","33,683 ",2021-04-21
Channel Islands,"4,053",,86 ,,"3,956",,11,1,"23,141",491,"399,901","2,283,244","175,146 ",2021-04-21
Sierra Leone,"4,041",,79  ,,"2,857",,"1,105",,499,10,"119,155","14,699","8,106,291 ",2021-04-21
Comoros,"3,820",,146 ,,"3,626",,48,,"4,320",165,,,"884,361 ",2021-04-21
Barbados,"3,793",,44  ,,"3,692",,57,,"13,186",153,"149,423","519,449","287,657 ",2021-04-21
Guinea-Bissau,"3,713",,66 ,,"3,170",,477,9,"1,852",33,"62,111","30,978","2,005,027 ",2021-04-21
Burundi,"3,643",,6 ,,773,,"2,864",,299,0.5,"90,019","7,396","12,171,968 ",2021-04-21
Eritrea,"3,548",,10 ,,"3,341",,197,,990,3,"23,693","6,608","3,585,649 ",2021-04-21
Liechtenstein,"2,836",,56 ,,"2,698",,82,6,"74,210","1,465","32,252","843,940","38,216 ",2021-04-21
Vietnam,"2,800",,35 ,,"2,490",,275,,29,0.4,"2,598,753","26,507","98,039,824 ",2021-04-21
New Zealand,"2,599",+2,26 ,,"2,490",+5,83,,520,5,"1,982,784","396,390","5,002,100 ",2021-04-21
Monaco,"2,413",,31 ,,"2,306",,76,4,"61,143",786,"51,953","1,316,432","39,465 ",2021-04-21
Turks and Caicos,"2,369",,17 ,,"2,291",,61,2,"60,533",434,"45,274","1,156,838","39,136 ",2021-04-21
Sao Tome and Principe,"2,283",,35 ,,"2,219",,29,,"10,265",157,"12,597","56,640","222,405 ",2021-04-21
Bermuda,"2,214",,20 ,,"1,290",,904,41,"35,656",322,"227,728","3,667,531","62,093 ",2021-04-21
Sint Maarten,"2,211",,27 ,,"2,161",,23,1,"51,104",624,"26,322","608,390","43,265 ",2021-04-21
Liberia,"2,042",,85  ,,"1,899",,58,2,396,16,"79,684","15,466","5,152,314 ",2021-04-21
St. Vincent Grenadines,"1,819",,10 ,,"1,686",,123,2,"16,355",90,"44,286","398,173","111,223 ",2021-04-21
Saint Martin,"1,702",,12 ,,"1,399",,291,7,"43,427",306,"27,588","703,919","39,192 ",2021-04-21
Isle of Man,"1,577",,29 ,,"1,543",,5,,"18,467",340,"44,761","524,170","85,394 ",2021-04-21
Caribbean Netherlands,"1,548",,15 ,,"1,456",,77,,"58,596",568,"10,025","379,476","26,418 ",2021-04-21
Timor-Leste,"1,452",,2 ,,727,,723,,"1,085",1,"59,291","44,298","1,338,472 ",2021-04-21
Antigua and Barbuda,"1,217",,31 ,,995,,191,4,"12,346",314,"16,493","167,309","98,578 ",2021-04-21
Mauritius,"1,203",,15 ,,934,,254,,945,12,"358,675","281,653","1,273,462 ",2021-04-21
Taiwan,"1,078",,11 ,,"1,038",,29,,45,0.5,"513,203","21,517","23,851,377 ",2021-04-21
Bhutan,966,,1 ,,883,,82,,"1,241",1,"674,080","865,975","778,406 ",2021-04-21
St. Barth,934,,1 ,,462,,471,,"94,334",101,"26,385","2,664,882","9,901 ",2021-04-21
Diamond Princess,712,,13 ,,699,,0,,,,,, ,2021-04-21
Faeroe Islands,663,,1 ,,660,,2,,"13,527",20,"249,456","5,089,692","49,012 ",2021-04-21
Cayman Islands,531,,2 ,,508,,21,,"8,004",30,"87,203","1,314,506","66,339 ",2021-04-21
Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,085,878 ",2021-04-21
Wallis and Futuna,439,,5 ,,44,,390,4,"39,621",451,"12,359","1,115,433","11,080 ",2021-04-21
Brunei ,223,,3 ,,210,,10,,506,7,"118,338","268,442","440,832 ",2021-04-21
British Virgin Islands,187,,1 ,,182,,4,,"6,153",33,"35,791","1,177,645","30,392 ",2021-04-21
Dominica,165,, ,,159,,6,,"2,288",,"13,500","187,165","72,129 ",2021-04-21
Grenada,157,,1 ,,154,,2,,"1,390",9,"25,623","226,871","112,941 ",2021-04-21
New Caledonia,124,, ,,58,,66,,431,,"29,618","102,949","287,695 ",2021-04-21
Fiji,77,,2 ,,65,,10,,85,2,"43,241","47,958","901,649 ",2021-04-21
Falkland Islands,62,, ,,55,,7,,"17,416",,"7,191","2,019,944","3,560 ",2021-04-21
Laos,60,, ,,49,,11,,8,,"148,685","20,202","7,359,914 ",2021-04-21
Macao,49,, ,,48,,1,,75,,"4,418","6,731","656,410 ",2021-04-21
Saint Kitts and Nevis,44,, ,,44,,0,,822,,"12,381","231,421","53,500 ",2021-04-21
Greenland,31,, ,,31,,0,,545,,"20,669","363,577","56,849 ",2021-04-21
Anguilla,29,, ,,25,,4,,"1,919",,"17,376","1,149,967","15,110 ",2021-04-21
Vatican City,27,, ,,15,,12,,"33,624",,,,803 ,2021-04-21
Saint Pierre Miquelon,25,, ,,24,,1,,"4,332",,"5,318","921,504","5,771 ",2021-04-21
Montserrat,20,,1 ,,19,,0,,"4,005",200,"1,313","262,915","4,994 ",2021-04-21
Solomon Islands,20,, ,,18,,2,,29,,"4,500","6,426","700,288 ",2021-04-21
Western Sahara,10,,1 ,,8,,1,,16,2,,,"609,025 ",2021-04-21
MS Zaandam,9,,2 ,,7,,0,,,,,, ,2021-04-21
Vanuatu,4,,1 ,,1,,2,,13,3,470,"1,502","312,859 ",2021-04-21
Marshall Islands,4,, ,,4,,0,,67,,,,"59,510 ",2021-04-21
Samoa,3,, ,,2,,1,,15,,,,"199,471 ",2021-04-21
Micronesia,1,, ,,1,,0,,9,,,,"115,988 ",2021-04-21
China,"90,541",+21,"4,636 ",,"85,600",+27,305,6,63,3,"160,000,000","111,163","1,439,323,776 ",2021-04-21
USA,"32,536,470",,"582,456 ",,"25,105,535",,"6,848,479","10,048","97,837","1,751","431,941,723","1,298,844","332,558,517 ",2021-04-21
India,"15,609,004",,"182,570 ",,"13,269,863",,"2,156,571","8,944","11,223",131,"269,414,035","193,703","1,390,864,355 ",2021-04-21
Brazil,"14,050,885",,"378,530 ",,"12,561,689",,"1,110,666","8,318","65,729","1,771","28,600,000","133,789","213,770,046 ",2021-04-21
France,"5,339,920",,"101,597 ",,"4,181,006",,"1,057,317","5,984","81,663","1,554","72,873,077","1,114,447","65,389,433 ",2021-04-21
Russia,"4,718,854",,"106,307 ",,"4,343,229",,"269,318","2,300","32,324",728,"126,200,000","864,474","145,984,714 ",2021-04-21
UK,"4,393,307",,"127,307 ",,"4,161,433",,"104,567",318,"64,445","1,867","145,197,408","2,129,871","68,171,922 ",2021-04-21
Turkey,"4,384,624",,"36,613 ",,"3,792,129",,"555,882","3,375","51,544",430,"44,409,756","522,067","85,065,229 ",2021-04-21
Italy,"3,891,063",,"117,633 ",,"3,290,715",,"482,715","3,151","64,432","1,948","55,535,217","919,604","60,390,385 ",2021-04-21
Spain,"3,435,840",,"77,216 ",,"3,147,281",,"211,343","2,289","73,464","1,651","44,374,223","948,789","46,769,321 ",2021-04-21
Germany,"3,180,810",,"81,086 ",,"2,824,100","+20,500","275,624","4,932","37,867",965,"52,737,238","627,833","83,998,886 ",2021-04-21
Argentina,"2,743,620",,"59,792 ",,"2,407,853",,"275,975","4,366","60,263","1,313","10,320,622","226,688","45,527,815 ",2021-04-21
Poland,"2,704,571",,"62,734 ",,"2,354,652",,"287,185","3,287","71,524","1,659","13,503,602","357,112","37,813,307 ",2021-04-21
Colombia,"2,684,101",,"69,177 ",,"2,505,738",,"109,186","5,306","52,304","1,348","13,978,773","272,401","51,316,864 ",2021-04-21
Mexico,"2,311,172","+4,262","213,048 ",+582,"1,836,377","+3,245","261,747","4,798","17,776","1,639","6,438,267","49,519","130,016,760 ",2021-04-21
Iran,"2,286,927",,"67,525 ",,"1,810,531",,"408,871","4,911","26,952",796,"14,613,010","172,217","84,852,500 ",2021-04-21
Ukraine,"1,961,956",,"40,367 ",,"1,499,752",,"421,837",177,"45,079",928,"8,958,482","205,836","43,522,336 ",2021-04-21
Peru,"1,719,088",,"57,954 ",,"1,645,100",,"16,034","2,580","51,564","1,738","10,524,419","315,680","33,338,918 ",2021-04-21
Indonesia,"1,614,849",,"43,777  ",,"1,468,142",,"102,930",,"5,854",159,"13,939,364","50,535","275,838,089 ",2021-04-21
Czechia,"1,606,030",,"28,640 ",,"1,515,106",,"62,284",888,"149,747","2,670","15,989,327","1,490,856","10,724,928 ",2021-04-21
South Africa,"1,568,366",,"53,887 ",,"1,494,630",,"19,849",546,"26,180",900,"10,379,089","173,255","59,906,596 ",2021-04-21
Netherlands,"1,417,772",,"16,965 ",,"1,184,580",,"216,227",821,"82,595",988,"11,781,337","686,346","17,165,301 ",2021-04-21
Canada,"1,139,043",,"23,713 ",,"1,027,458",,"87,872","1,167","29,969",624,"30,168,562","793,761","38,007,134 ",2021-04-21
Chile,"1,136,435",,"25,317 ",,"1,067,662",,"43,456","3,372","59,043","1,315","12,472,168","647,985","19,247,606 ",2021-04-21
Romania,"1,034,003",,"26,618 ",,"950,242",,"57,143","1,432","54,039","1,391","7,950,663","415,517","19,134,403 ",2021-04-21
Iraq,"993,158",,"15,060 ",,"870,927",,"107,171",486,"24,258",368,"8,891,116","217,167","40,941,346 ",2021-04-21
Belgium,"955,056","+3,430","23,834 ",+52,"813,224","+9,030","117,998",946,"82,120","2,049","12,051,821","1,036,263","11,630,075 ",2021-04-21
Philippines,"953,106",,"16,141 ",,"809,959",,"127,006",750,"8,606",146,"11,242,391","101,514","110,746,960 ",2021-04-21
Sweden,"916,830",,"13,825 ",,"741,716",,"161,289",416,"90,330","1,362","8,151,774","803,151","10,149,737 ",2021-04-21
Israel,"837,357",,"6,345 ",,"828,902",,"2,110",175,"91,041",690,"14,014,683","1,523,734","9,197,590 ",2021-04-21
Portugal,"831,645",,"16,951 ",,"790,118",,"24,576",113,"81,752","1,666","9,851,332","968,398","10,172,808 ",2021-04-21
Pakistan,"772,381","+5,499","16,600 ",+147,"672,619","+5,488","83,162","4,528","3,443",74,"11,319,832","50,465","224,312,593 ",2021-04-21
Hungary,"754,833",,"25,580 ",,"461,181",,"268,072",980,"78,297","2,653","5,157,082","534,932","9,640,633 ",2021-04-21
Bangladesh,"727,780",,"10,588 ",,"628,111",,"89,081",,"4,384",64,"5,221,275","31,453","166,002,634 ",2021-04-21
Jordan,"692,181",,"8,372 ",,"649,718",,"34,091",729,"67,305",814,"6,522,141","634,190","10,284,207 ",2021-04-21
Serbia,"667,937",,"6,058 ",,"599,380",,"62,499",219,"76,694",696,"3,711,555","426,171","8,709,068 ",2021-04-21
Switzerland,"639,445",,"10,532 ",,"570,159",,"58,754",218,"73,454","1,210","6,633,770","762,035","8,705,330 ",2021-04-21
Austria,"597,566",,"9,959 ",,"560,492",,"27,115",565,"66,047","1,101","29,335,166","3,242,318","9,047,592 ",2021-04-21
Japan,"537,317",,"9,671 ",,"486,076",,"41,570",769,"4,259",77,"11,007,803","87,249","126,165,185 ",2021-04-21
Lebanon,"513,006",,"6,995 ",,"432,548",,"73,463",769,"75,433","1,029","3,852,611","566,489","6,800,861 ",2021-04-21
Morocco,"506,669",,"8,959 ",,"492,725",,"4,985",261,"13,598",240,"6,176,260","165,759","37,260,477 ",2021-04-21
UAE,"500,860",,"1,559 ",,"483,180",,"16,121",,"50,156",156,"42,101,280","4,216,043","9,985,970 ",2021-04-21
Saudi Arabia,"407,010",,"6,846 ",,"390,538",,"9,626","1,105","11,547",194,"16,293,609","462,271","35,246,885 ",2021-04-21
Bulgaria,"390,911",,"15,518 ",,"314,273",,"61,120",765,"56,602","2,247","2,391,777","346,316","6,906,335 ",2021-04-21
Malaysia,"379,473",,"1,389 ",,"356,816",,"21,268",249,"11,606",42,"8,718,106","266,629","32,697,551 ",2021-04-21
Slovakia,"376,709",,"11,244 ",,"255,300",,"110,165",430,"68,972","2,059","2,513,141","460,133","5,461,766 ",2021-04-21
Panama,"361,319",,"6,192 ",,"351,228",,"3,899",105,"82,700","1,417","2,312,363","529,265","4,369,010 ",2021-04-21
Ecuador,"361,154",,"17,744 ",,"309,541",,"33,869",644,"20,225",994,"1,231,653","68,973","17,857,054 ",2021-04-21
Belarus,"345,998",,"2,443 ",,"336,227",,"7,328",,"36,626",259,"5,685,902","601,885","9,446,826 ",2021-04-21
Greece,"320,629",,"9,627 ",,"278,690",,"32,312",847,"30,883",927,"7,568,084","728,955","10,382,100 ",2021-04-21
Croatia,"310,306",,"6,643 ",,"289,664",,"13,999",213,"75,964","1,626","1,713,174","419,393","4,084,894 ",2021-04-21
Azerbaijan,"303,858",,"4,203 ",,"267,485",,"32,170",,"29,754",412,"3,128,656","306,360","10,212,350 ",2021-04-21
Georgia,"297,728",,"3,959 ",,"282,237",,"11,532",,"74,749",994,"3,916,479","983,296","3,983,013 ",2021-04-21
Kazakhstan,"294,946","+2,696","3,459 ",+23,"252,598","+2,418","38,889",221,"15,559",182,"9,653,519","509,250","18,956,336 ",2021-04-21
Bolivia,"291,675","+1,313","12,695 ",+29,"240,336","+1,142","38,644",71,"24,718","1,076","1,070,832","90,746","11,800,288 ",2021-04-21
Tunisia,"289,230",,"9,918 ",,"239,104",,"40,208",483,"24,269",832,"1,240,902","104,124","11,917,582 ",2021-04-21
Nepal,"287,567",,"3,102 ",,"275,806",,"8,659",,"9,730",105,"2,360,557","79,870","29,554,944 ",2021-04-21
Palestine,"284,280",,"3,078 ",,"251,663",,"29,539",165,"54,713",592,"1,691,240","325,499","5,195,830 ",2021-04-21
Dominican Republic,"261,848",,"3,426 ",,"219,262",,"39,160",177,"23,946",313,"1,374,857","125,730","10,934,977 ",2021-04-21
Kuwait,"259,868",,"1,468 ",,"243,056",,"15,344",248,"60,140",340,"2,236,571","517,602","4,321,028 ",2021-04-21
Paraguay,"255,046",,"5,470 ",,"209,754",,"39,822",521,"35,410",759,"1,033,135","143,439","7,202,601 ",2021-04-21
Moldova,"246,691",,"5,616 ",,"233,281",,"7,794",262,"61,268","1,395","943,661","234,367","4,026,427 ",2021-04-21
Ethiopia,"245,155",,"3,439 ",,"181,935",,"59,781",965,"2,091",29,"2,514,749","21,452","117,229,360 ",2021-04-21
Ireland,"244,297",,"4,847 ",,"225,752",,"13,698",47,"49,037",973,"4,313,778","865,888","4,981,913 ",2021-04-21
Denmark,"244,065",,"2,463 ",,"232,191",,"9,411",38,"42,018",424,"32,675,839","5,625,458","5,808,565 ",2021-04-21
Lithuania,"235,383",,"3,785 ",,"213,118",,"18,480",196,"87,449","1,406","2,632,659","978,083","2,691,652 ",2021-04-21
Slovenia,"233,031",,"4,172 ",,"216,528",,"12,331",157,"112,079","2,007","1,135,283","546,028","2,079,167 ",2021-04-21
Costa Rica,"231,967",,"3,104 ",,"199,166",,"29,697",269,"45,206",605,"919,324","179,158","5,131,361 ",2021-04-21
Egypt,"218,041",,"12,820 ",,"164,368",,"40,853",90,"2,099",123,"2,677,262","25,774","103,873,875 ",2021-04-21
Guatemala,"214,700",,"7,279 ",,"192,519",,"14,902",5,"11,810",400,"1,176,613","64,720","18,179,938 ",2021-04-21
Armenia,"209,485",,"3,919 ",,"189,688",,"15,878",,"70,589","1,321","942,001","317,419","2,967,689 ",2021-04-21
Honduras,"202,413",+736,"4,976 ",+13,"76,446",+107,"120,991",546,"20,180",496,"564,993","56,328","10,030,403 ",2021-04-21
Qatar,"198,361",,391 ,,"175,431",,"22,539",459,"70,646",139,"1,849,568","658,724","2,807,805 ",2021-04-21
Bosnia and Herzegovina,"191,876",,"8,025 ",,"149,273",,"34,578",,"58,778","2,458","872,381","267,241","3,264,397 ",2021-04-21
Venezuela,"185,736",,"1,944 ",,"168,418",,"15,374",289,"6,547",69,"3,359,014","118,395","28,371,170 ",2021-04-21
